time_s,sample,action,target_little,target_ring,target_middle,target_index,target_thumb_bend,target_thumb_swing,angle_little,angle_ring,angle_middle,angle_index,angle_thumb_bend,angle_thumb_swing,force_little,force_ring,force_middle,force_index,force_thumb_bend,force_thumb_swing,force_delta_little,force_delta_ring,force_delta_middle,force_delta_index,force_delta_thumb_bend,force_delta_thumb_swing,status_little,status_ring,status_middle,status_index,status_thumb_bend,status_thumb_swing,temp_little,temp_ring,temp_middle,temp_index,temp_thumb_bend,temp_thumb_swing
14.670392,82,initial_open,1720,1720,1720,1720,1450,1200.0,1722.0,1722.0,1722.0,1721.0,1447.0,1200.0,57.0,-6.0,-25.0,15.0,7.0,78.0,-103.0,-110.0,-105.0,-86.0,-31.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
14.832409,83,initial_open,1720,1720,1720,1720,1450,1200.0,1722.0,1722.0,1722.0,1721.0,1447.0,1201.0,57.0,-6.0,-23.0,15.0,7.0,78.0,-103.0,-110.0,-103.0,-86.0,-31.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
14.984031,84,initial_open,1720,1720,1720,1720,1450,1200.0,1722.0,1722.0,1722.0,1721.0,1447.0,1200.0,57.0,-6.0,-24.0,15.0,7.0,78.0,-103.0,-110.0,-104.0,-86.0,-31.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
15.146261,85,initial_open,1720,1720,1720,1720,1450,1200.0,1722.0,1722.0,1722.0,1721.0,1447.0,1201.0,57.0,-6.0,-24.0,15.0,7.0,78.0,-103.0,-110.0,-104.0,-86.0,-31.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
15.308428,86,initial_open,1720,1720,1720,1720,1450,1200.0,1722.0,1722.0,1722.0,1721.0,1447.0,1200.0,57.0,-5.0,-25.0,15.0,7.0,78.0,-103.0,-109.0,-105.0,-86.0,-31.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
15.470690,87,initial_open,1720,1720,1720,1720,1450,1200.0,1722.0,1722.0,1722.0,1721.0,1447.0,1201.0,57.0,-6.0,-23.0,15.0,7.0,78.0,-103.0,-110.0,-103.0,-86.0,-31.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
15.632993,88,initial_open,1720,1720,1720,1720,1450,1200.0,1722.0,1722.0,1722.0,1721.0,1447.0,1201.0,57.0,-6.0,-23.0,15.0,7.0,78.0,-103.0,-110.0,-103.0,-86.0,-31.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
15.805339,89,initial_open,1720,1720,1720,1720,1450,1200.0,1722.0,1722.0,1722.0,1721.0,1447.0,1200.0,57.0,-6.0,-24.0,15.0,7.0,78.0,-103.0,-110.0,-104.0,-86.0,-31.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
15.967161,90,initial_open,1720,1720,1720,1720,1450,1200.0,1722.0,1722.0,1722.0,1721.0,1447.0,1201.0,57.0,-6.0,-23.0,15.0,7.0,78.0,-103.0,-110.0,-103.0,-86.0,-31.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
16.129414,91,initial_open,1720,1720,1720,1720,1450,1200.0,1722.0,1722.0,1722.0,1721.0,1447.0,1201.0,57.0,-5.0,-23.0,15.0,7.0,78.0,-103.0,-109.0,-103.0,-86.0,-31.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
16.301860,92,initial_open,1720,1720,1720,1720,1450,1200.0,1722.0,1722.0,1722.0,1721.0,1447.0,1201.0,57.0,-5.0,-23.0,15.0,7.0,78.0,-103.0,-109.0,-103.0,-86.0,-31.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
16.463989,93,initial_open,1720,1720,1720,1720,1450,1200.0,1722.0,1722.0,1722.0,1721.0,1447.0,1201.0,57.0,-5.0,-23.0,15.0,7.0,78.0,-103.0,-109.0,-103.0,-86.0,-31.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
16.667316,94,auto_close_step_15,1700,1700,1705,1705,1450.0,1200.0,1722.0,1722.0,1722.0,1721.0,1447.0,1200.0,57.0,-4.0,-23.0,13.0,7.0,78.0,-103.0,-108.0,-103.0,-88.0,-31.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
16.829609,95,auto_close_step_15,1700,1700,1705,1705,1450.0,1200.0,1722.0,1718.0,1722.0,1721.0,1447.0,1200.0,58.0,-2.0,-23.0,13.0,7.0,78.0,-102.0,-106.0,-103.0,-88.0,-31.0,12.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
16.991860,96,auto_close_step_15,1700,1700,1705,1705,1450.0,1200.0,1710.0,1706.0,1722.0,1721.0,1447.0,1200.0,66.0,6.0,-25.0,13.0,7.0,78.0,-94.0,-98.0,-105.0,-88.0,-31.0,12.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
17.195203,97,auto_close_step_15,1680,1680,1690,1690,1450.0,1200.0,1704.0,1706.0,1722.0,1721.0,1447.0,1200.0,69.0,6.0,-23.0,13.0,7.0,78.0,-91.0,-98.0,-103.0,-88.0,-31.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
17.357404,98,auto_close_step_15,1680,1680,1690,1690,1450.0,1200.0,1694.0,1701.0,1704.0,1705.0,1447.0,1200.0,71.0,6.0,-10.0,23.0,7.0,78.0,-89.0,-98.0,-90.0,-78.0,-31.0,12.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
17.519585,99,auto_close_step_15,1680,1680,1690,1690,1450.0,1200.0,1689.0,1692.0,1693.0,1702.0,1447.0,1201.0,73.0,13.0,-3.0,27.0,7.0,78.0,-87.0,-91.0,-83.0,-74.0,-31.0,12.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
17.722869,100,auto_close_step_15,1660,1660,1675,1675,1450.0,1200.0,1682.0,1686.0,1692.0,1692.0,1447.0,1201.0,74.0,12.0,-6.0,29.0,7.0,78.0,-86.0,-92.0,-86.0,-72.0,-31.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,48.0,48.0,48.0,48.0,40.0,46.0
17.885122,101,auto_close_step_15,1660,1660,1675,1675,1450.0,1200.0,1675.0,1676.0,1692.0,1685.0,1447.0,1201.0,75.0,17.0,-6.0,26.0,7.0,78.0,-85.0,-87.0,-86.0,-75.0,-31.0,12.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
18.047400,102,auto_close_step_15,1660,1660,1675,1675,1450.0,1200.0,1668.0,1668.0,1690.0,1681.0,1447.0,1200.0,75.0,18.0,-2.0,27.0,7.0,78.0,-85.0,-86.0,-82.0,-74.0,-31.0,12.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
18.250694,103,auto_close_step_15,1640,1640,1660,1660,1450.0,1200.0,1662.0,1665.0,1681.0,1676.0,1447.0,1200.0,78.0,16.0,-2.0,23.0,7.0,78.0,-82.0,-88.0,-82.0,-78.0,-31.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,48.0,48.0,48.0,48.0,40.0,46.0
18.412934,104,auto_close_step_15,1640,1640,1660,1660,1450.0,1200.0,1653.0,1658.0,1673.0,1676.0,1447.0,1201.0,73.0,21.0,-1.0,23.0,7.0,78.0,-87.0,-83.0,-81.0,-78.0,-31.0,12.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
18.575101,105,auto_close_step_15,1640,1640,1660,1660,1450.0,1200.0,1648.0,1651.0,1665.0,1676.0,1447.0,1201.0,78.0,22.0,0.0,21.0,7.0,78.0,-82.0,-82.0,-80.0,-80.0,-31.0,12.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
18.778475,106,auto_close_step_15,1620,1620,1645,1645,1450.0,1200.0,1640.0,1644.0,1664.0,1673.0,1447.0,1201.0,77.0,20.0,1.0,23.0,7.0,78.0,-83.0,-84.0,-79.0,-78.0,-31.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
18.940774,107,auto_close_step_15,1620,1620,1645,1645,1450.0,1200.0,1635.0,1635.0,1656.0,1658.0,1447.0,1201.0,78.0,24.0,2.0,19.0,7.0,78.0,-82.0,-80.0,-78.0,-82.0,-31.0,12.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
19.103014,108,auto_close_step_15,1620,1620,1645,1645,1450.0,1200.0,1629.0,1627.0,1650.0,1649.0,1447.0,1201.0,78.0,27.0,0.0,21.0,7.0,78.0,-82.0,-77.0,-80.0,-80.0,-31.0,12.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
19.306352,109,auto_close_step_15,1600,1600,1630,1630,1450.0,1200.0,1621.0,1622.0,1648.0,1649.0,1447.0,1200.0,80.0,24.0,-1.0,21.0,7.0,78.0,-80.0,-80.0,-81.0,-80.0,-31.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,48.0,48.0,48.0,48.0,40.0,46.0
19.468604,110,auto_close_step_15,1600,1600,1630,1630,1450.0,1200.0,1611.0,1618.0,1642.0,1649.0,1447.0,1200.0,79.0,29.0,0.0,21.0,7.0,78.0,-81.0,-75.0,-80.0,-80.0,-31.0,12.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
19.630822,111,auto_close_step_15,1600,1600,1630,1630,1450.0,1200.0,1604.0,1611.0,1635.0,1642.0,1447.0,1201.0,80.0,26.0,0.0,21.0,7.0,78.0,-80.0,-78.0,-80.0,-80.0,-31.0,12.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
19.833673,112,auto_close_step_15,1580,1580,1615,1615,1450.0,1200.0,1599.0,1605.0,1632.0,1637.0,1447.0,1201.0,80.0,29.0,0.0,23.0,7.0,76.0,-80.0,-75.0,-80.0,-78.0,-31.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,48.0,48.0,48.0,48.0,40.0,46.0
19.995977,113,auto_close_step_15,1580,1580,1615,1615,1450.0,1200.0,1594.0,1591.0,1627.0,1627.0,1447.0,1200.0,81.0,31.0,0.0,23.0,7.0,77.0,-79.0,-73.0,-80.0,-78.0,-31.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
20.158238,114,auto_close_step_15,1580,1580,1615,1615,1450.0,1200.0,1589.0,1586.0,1620.0,1618.0,1447.0,1200.0,80.0,33.0,2.0,23.0,7.0,78.0,-80.0,-71.0,-78.0,-78.0,-31.0,12.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
20.361496,115,auto_close_step_15,1560,1560,1600,1600,1450.0,1200.0,1579.0,1580.0,1616.0,1618.0,1447.0,1200.0,82.0,35.0,2.0,23.0,7.0,78.0,-78.0,-69.0,-78.0,-78.0,-31.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,48.0,48.0,48.0,48.0,40.0,46.0
20.523715,116,auto_close_step_15,1560,1560,1600,1600,1450.0,1200.0,1571.0,1572.0,1611.0,1618.0,1447.0,1200.0,80.0,35.0,2.0,23.0,7.0,78.0,-80.0,-69.0,-78.0,-78.0,-31.0,12.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
20.686031,117,auto_close_step_15,1560,1560,1600,1600,1450.0,1200.0,1563.0,1565.0,1605.0,1611.0,1447.0,1200.0,80.0,33.0,1.0,23.0,7.0,78.0,-80.0,-71.0,-79.0,-78.0,-31.0,12.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
20.889332,118,auto_close_step_15,1540,1540,1585,1585,1450.0,1200.0,1563.0,1564.0,1601.0,1603.0,1447.0,1200.0,80.0,31.0,2.0,23.0,7.0,78.0,-80.0,-73.0,-78.0,-78.0,-31.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
21.051498,119,auto_close_step_15,1540,1540,1585,1585,1450.0,1200.0,1557.0,1552.0,1596.0,1601.0,1447.0,1201.0,82.0,31.0,4.0,25.0,7.0,78.0,-78.0,-73.0,-76.0,-76.0,-31.0,12.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
21.213667,120,auto_close_step_15,1540,1540,1585,1585,1450.0,1200.0,1549.0,1547.0,1591.0,1594.0,1447.0,1200.0,82.0,29.0,4.0,25.0,7.0,78.0,-78.0,-75.0,-76.0,-76.0,-31.0,12.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
21.416967,121,auto_close_step_15,1520,1520,1570,1570,1450.0,1200.0,1542.0,1537.0,1585.0,1589.0,1447.0,1201.0,82.0,33.0,2.0,23.0,7.0,77.0,-78.0,-71.0,-78.0,-78.0,-31.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
21.579242,122,auto_close_step_15,1520,1520,1570,1570,1450.0,1200.0,1535.0,1528.0,1585.0,1585.0,1447.0,1200.0,82.0,33.0,0.0,22.0,8.0,71.0,-78.0,-71.0,-80.0,-79.0,-30.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
21.741436,123,auto_close_step_15,1520,1520,1570,1570,1450.0,1200.0,1528.0,1526.0,1576.0,1580.0,1447.0,1201.0,83.0,37.0,1.0,25.0,9.0,76.0,-77.0,-67.0,-79.0,-76.0,-29.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
21.944773,124,auto_close_step_15,1500,1500,1555,1555,1450.0,1200.0,1518.0,1520.0,1573.0,1570.0,1447.0,1200.0,87.0,37.0,4.0,25.0,9.0,78.0,-73.0,-67.0,-76.0,-76.0,-29.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
22.107077,125,auto_close_step_15,1500,1500,1555,1555,1450.0,1200.0,1510.0,1511.0,1564.0,1563.0,1447.0,1200.0,86.0,46.0,2.0,25.0,9.0,78.0,-74.0,-58.0,-78.0,-76.0,-29.0,12.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
22.269347,126,auto_close_step_15,1500,1500,1555,1555,1450.0,1200.0,1505.0,1507.0,1558.0,1558.0,1447.0,1200.0,90.0,47.0,4.0,25.0,9.0,78.0,-70.0,-57.0,-76.0,-76.0,-29.0,12.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
22.472582,127,auto_close_step_15,1480,1480,1550.0,1550.0,1450.0,1200.0,1498.0,1498.0,1555.0,1558.0,1447.0,1200.0,89.0,50.0,1.0,23.0,8.0,78.0,-71.0,-54.0,-79.0,-78.0,-30.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
22.634826,128,auto_close_step_15,1480,1480,1550.0,1550.0,1450.0,1200.0,1492.0,1490.0,1555.0,1552.0,1447.0,1201.0,91.0,51.0,2.0,25.0,7.0,78.0,-69.0,-53.0,-78.0,-76.0,-31.0,12.0,1.0,1.0,1.0,1.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
22.797071,129,auto_close_step_15,1480,1480,1550.0,1550.0,1450.0,1200.0,1488.0,1480.0,1549.0,1550.0,1447.0,1201.0,91.0,54.0,4.0,23.0,7.0,78.0,-69.0,-50.0,-76.0,-78.0,-31.0,12.0,1.0,2.0,1.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
23.000402,130,auto_close_step_15,1460,1460,1550.0,1550.0,1450.0,1200.0,1479.0,1480.0,1548.0,1550.0,1447.0,1200.0,93.0,54.0,3.0,25.0,7.0,78.0,-67.0,-50.0,-77.0,-76.0,-31.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
23.162667,131,auto_close_step_15,1460,1460,1550.0,1550.0,1450.0,1200.0,1470.0,1472.0,1548.0,1550.0,1447.0,1201.0,93.0,58.0,3.0,25.0,7.0,78.0,-67.0,-46.0,-77.0,-76.0,-31.0,12.0,1.0,1.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
23.324913,132,auto_close_step_15,1460,1460,1550.0,1550.0,1450.0,1200.0,1466.0,1465.0,1548.0,1550.0,1447.0,1200.0,95.0,58.0,4.0,25.0,7.0,78.0,-65.0,-46.0,-76.0,-76.0,-31.0,12.0,1.0,1.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
23.528115,133,auto_close_step_15,1440,1440,1550.0,1550.0,1450.0,1200.0,1459.0,1464.0,1548.0,1550.0,1447.0,1200.0,95.0,58.0,4.0,25.0,7.0,78.0,-65.0,-46.0,-76.0,-76.0,-31.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
23.690370,134,auto_close_step_15,1440,1440,1550.0,1550.0,1450.0,1200.0,1451.0,1453.0,1548.0,1550.0,1447.0,1200.0,98.0,62.0,3.0,25.0,7.0,78.0,-62.0,-42.0,-77.0,-76.0,-31.0,12.0,1.0,1.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
23.862774,135,auto_close_step_15,1440,1440,1550.0,1550.0,1450.0,1200.0,1448.0,1446.0,1549.0,1550.0,1447.0,1200.0,97.0,63.0,4.0,25.0,7.0,78.0,-63.0,-41.0,-76.0,-76.0,-31.0,12.0,1.0,1.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
24.055844,136,auto_close_step_15,1420,1420,1550.0,1550.0,1450.0,1200.0,1440.0,1441.0,1549.0,1550.0,1447.0,1200.0,98.0,66.0,3.0,25.0,7.0,78.0,-62.0,-38.0,-77.0,-76.0,-31.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
24.218047,137,auto_close_step_15,1420,1420,1550.0,1550.0,1450.0,1200.0,1431.0,1431.0,1549.0,1550.0,1447.0,1200.0,100.0,66.0,4.0,25.0,7.0,78.0,-60.0,-38.0,-76.0,-76.0,-31.0,12.0,1.0,1.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
24.380342,138,auto_close_step_15,1420,1420,1550.0,1550.0,1450.0,1200.0,1427.0,1426.0,1548.0,1550.0,1447.0,1200.0,101.0,66.0,4.0,25.0,7.0,78.0,-59.0,-38.0,-76.0,-76.0,-31.0,12.0,1.0,1.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
24.583541,139,auto_close_step_15,1400,1400,1550.0,1550.0,1450.0,1200.0,1420.0,1420.0,1549.0,1550.0,1447.0,1200.0,102.0,70.0,4.0,23.0,7.0,78.0,-58.0,-34.0,-76.0,-78.0,-31.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
24.745777,140,auto_close_step_15,1400,1400,1550.0,1550.0,1450.0,1200.0,1414.0,1413.0,1549.0,1550.0,1447.0,1200.0,103.0,75.0,4.0,23.0,7.0,78.0,-57.0,-29.0,-76.0,-78.0,-31.0,12.0,1.0,1.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
24.907957,141,auto_close_step_15,1400,1400,1550.0,1550.0,1450.0,1200.0,1410.0,1408.0,1548.0,1550.0,1447.0,1200.0,102.0,78.0,4.0,23.0,7.0,78.0,-58.0,-26.0,-76.0,-78.0,-31.0,12.0,1.0,1.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
25.111270,142,auto_close_step_15,1380,1380,1550.0,1550.0,1450.0,1200.0,1400.0,1405.0,1548.0,1550.0,1447.0,1200.0,104.0,73.0,4.0,23.0,7.0,78.0,-56.0,-31.0,-76.0,-78.0,-31.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
25.273585,143,auto_close_step_15,1380,1380,1550.0,1550.0,1450.0,1200.0,1392.0,1395.0,1548.0,1550.0,1447.0,1200.0,104.0,78.0,4.0,23.0,7.0,78.0,-56.0,-26.0,-76.0,-78.0,-31.0,12.0,1.0,1.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
25.435864,144,auto_close_step_15,1380,1380,1550.0,1550.0,1450.0,1200.0,1389.0,1389.0,1548.0,1550.0,1447.0,1200.0,103.0,77.0,4.0,23.0,7.0,79.0,-57.0,-27.0,-76.0,-78.0,-31.0,13.0,1.0,1.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
25.638906,145,auto_close_step_15,1360,1360,1550.0,1550.0,1450.0,1200.0,1381.0,1383.0,1548.0,1550.0,1447.0,1200.0,104.0,79.0,4.0,23.0,7.0,78.0,-56.0,-25.0,-76.0,-78.0,-31.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
25.801091,146,auto_close_step_15,1360,1360,1550.0,1550.0,1450.0,1200.0,1373.0,1371.0,1548.0,1550.0,1447.0,1200.0,104.0,77.0,4.0,25.0,7.0,78.0,-56.0,-27.0,-76.0,-76.0,-31.0,12.0,1.0,1.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
25.963331,147,auto_close_step_15,1360,1360,1550.0,1550.0,1450.0,1200.0,1368.0,1369.0,1548.0,1550.0,1447.0,1200.0,104.0,78.0,4.0,25.0,7.0,78.0,-56.0,-26.0,-76.0,-76.0,-31.0,12.0,1.0,1.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
26.166573,148,auto_close_step_15,1340,1340,1550.0,1550.0,1450.0,1200.0,1365.0,1362.0,1549.0,1550.0,1447.0,1200.0,106.0,82.0,4.0,25.0,7.0,78.0,-54.0,-22.0,-76.0,-76.0,-31.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
26.328840,149,auto_close_step_15,1340,1340,1550.0,1550.0,1450.0,1200.0,1355.0,1352.0,1548.0,1550.0,1447.0,1200.0,108.0,83.0,4.0,25.0,7.0,78.0,-52.0,-21.0,-76.0,-76.0,-31.0,12.0,1.0,1.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
26.491025,150,auto_close_step_15,1340,1340,1550.0,1550.0,1450.0,1200.0,1351.0,1346.0,1549.0,1550.0,1447.0,1200.0,109.0,85.0,4.0,25.0,7.0,78.0,-51.0,-19.0,-76.0,-76.0,-31.0,12.0,1.0,1.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
26.694281,151,auto_close_step_15,1320,1320,1550.0,1550.0,1450.0,1200.0,1341.0,1345.0,1548.0,1550.0,1447.0,1200.0,110.0,85.0,4.0,25.0,7.0,79.0,-50.0,-19.0,-76.0,-76.0,-31.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
26.856518,152,auto_close_step_15,1320,1320,1550.0,1550.0,1450.0,1200.0,1336.0,1340.0,1548.0,1550.0,1447.0,1201.0,111.0,91.0,4.0,25.0,7.0,79.0,-49.0,-13.0,-76.0,-76.0,-31.0,13.0,1.0,1.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
27.018765,153,auto_close_step_15,1320,1320,1550.0,1550.0,1450.0,1200.0,1331.0,1332.0,1548.0,1550.0,1447.0,1201.0,111.0,88.0,3.0,25.0,7.0,80.0,-49.0,-16.0,-77.0,-76.0,-31.0,14.0,1.0,1.0,2.0,2.0,2.0,2.0,48.0,50.0,48.0,48.0,38.0,46.0
27.221982,154,auto_close_step_15,1300,1300,1550.0,1550.0,1450.0,1200.0,1322.0,1324.0,1548.0,1550.0,1447.0,1200.0,113.0,89.0,2.0,25.0,7.0,78.0,-47.0,-15.0,-78.0,-76.0,-31.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,48.0,50.0,48.0,48.0,38.0,46.0
27.384258,155,auto_close_step_15,1300,1300,1550.0,1550.0,1450.0,1200.0,1314.0,1313.0,1548.0,1550.0,1447.0,1200.0,113.0,89.0,2.0,25.0,7.0,78.0,-47.0,-15.0,-78.0,-76.0,-31.0,12.0,1.0,1.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
27.546477,156,auto_close_step_15,1300,1300,1550.0,1550.0,1450.0,1200.0,1309.0,1310.0,1548.0,1550.0,1447.0,1200.0,115.0,88.0,2.0,25.0,7.0,78.0,-45.0,-16.0,-78.0,-76.0,-31.0,12.0,1.0,1.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,40.0,46.0
27.749757,157,auto_close_step_15,1280,1280,1550.0,1550.0,1450.0,1200.0,1302.0,1302.0,1548.0,1550.0,1447.0,1200.0,115.0,89.0,2.0,25.0,7.0,79.0,-45.0,-15.0,-78.0,-76.0,-31.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,48.0,50.0,48.0,48.0,38.0,46.0
27.922240,158,auto_close_step_15,1280,1280,1550.0,1550.0,1450.0,1200.0,1297.0,1296.0,1549.0,1550.0,1447.0,1200.0,118.0,91.0,3.0,25.0,7.0,79.0,-42.0,-13.0,-77.0,-76.0,-31.0,13.0,1.0,1.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
28.084420,159,auto_close_step_15,1280,1280,1550.0,1550.0,1450.0,1200.0,1292.0,1290.0,1548.0,1550.0,1447.0,1200.0,118.0,91.0,2.0,25.0,7.0,80.0,-42.0,-13.0,-78.0,-76.0,-31.0,14.0,1.0,1.0,2.0,2.0,2.0,2.0,48.0,48.0,48.0,48.0,38.0,46.0
28.277475,160,auto_close_step_15,1260,1260,1550.0,1550.0,1450.0,1200.0,1285.0,1286.0,1549.0,1550.0,1447.0,1200.0,119.0,89.0,1.0,25.0,7.0,79.0,-41.0,-15.0,-79.0,-76.0,-31.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,48.0,48.0,48.0,48.0,38.0,46.0
28.439768,161,auto_close_step_15,1260,1260,1550.0,1550.0,1450.0,1200.0,1274.0,1279.0,1548.0,1550.0,1447.0,1201.0,122.0,92.0,0.0,25.0,7.0,79.0,-38.0,-12.0,-80.0,-76.0,-31.0,13.0,1.0,1.0,2.0,2.0,2.0,2.0,48.0,50.0,48.0,48.0,38.0,46.0
